duration,days_left,price,predict_1,predict_2,final_predictions
26.33,44,4755,4755.0,4755.0,4755.0
9.75,31,10002,10002.0,10002.0,10002.0
25.5,24,6287,6320.36,6293.3,6272.58
8.25,46,3971,3976.71,3993.14,4029.64
26.33,1,18249,20722.65,20017.52,20627.2
11.17,24,49177,49177.0,49177.0,49177.0
1.58,15,5208,6598.71,6572.26,6623.74
5.0,25,8580,8472.4,7906.35,8092.39
12.0,43,3860,4635.36,4852.97,4477.62
4.92,49,5325,5453.95,5885.46,5465.03
2.67,12,6488,6488.0,6491.15,6467.78
7.17,7,52715,56123.16,54786.89,53693.89
1.5,20,1776,1869.08,2006.67,1964.63
15.58,26,5040,5216.01,5157.34,5175.7
6.42,37,3048,3166.52,3105.62,3076.97
8.58,5,21526,14207.17,14574.67,14852.89
14.0,16,64285,64685.96,64817.12,67209.48
6.83,35,47395,53308.6,53259.32,53048.64
6.67,31,54684,54684.0,54684.0,54684.0
8.92,35,4027,4062.85,4027.04,4079.66
11.17,8,9105,9946.32,9767.61,9852.09
13.25,44,2056,2892.95,2677.34,2813.66
11.67,48,6956,7141.4,7139.9,7049.34
29.17,26,3621,3900.66,4004.46,3972.06
11.67,28,5949,6426.29,6513.07,6441.97
8.67,18,1830,1972.5,1884.56,2003.6
5.5,32,7021,7259.99,7440.04,7020.76
5.42,29,6075,6289.58,6289.57,6175.26
16.75,14,54841,55238.6,55282.3,54565.71
6.33,42,38099,38099.0,38099.0,38099.0
2.58,14,7424,7480.27,7380.05,7757.4
30.08,23,44622,44622.0,44622.0,44622.0
23.67,26,6671,6027.23,6003.46,5882.54
15.25,19,55502,55502.0,55589.36,55585.21
7.92,30,67004,67004.0,66959.2,67083.52
2.0,19,2960,2968.85,2959.4,3056.59
15.83,10,28582,24828.17,24501.31666666667,23071.33
11.08,43,62524,62524.0,62503.84,62513.38
14.08,24,2409,5633.12,5713.1,6382.01
20.33,6,7584,7768.8,7764.35,8034.64
12.75,8,53499,54147.82,53566.99,57921.94
15.83,19,50969,50969.0,50969.0,50969.0
7.42,20,62591,63108.56,62546.2,62983.49
3.75,36,5649,5528.64,5421.69,5509.87
7.08,49,5636,5098.05,5089.33,4498.4
1.58,47,20760,20759.24,20760.0,20760.0
15.92,42,5888,5909.94,5890.57,5882.34
5.08,11,5178,6295.72,6505.73,6014.02
11.0,22,10774,12112.180666666669,11574.780666666666,11941.56
14.0,37,4977,5048.07,4974.24,4955.45
24.42,27,5960,5999.9,6006.2,5964.6
2.75,4,14238,7443.48,7538.83,7491.96
9.0,23,9587,10770.47,11121.29,11334.04
22.33,7,48079,48701.13,49791.36,48428.79
5.0,26,7958,7921.74,7889.28,7914.32
7.25,22,5882,7757.33,6637.41,7068.2
2.5,43,4499,4499.0,4499.0,4495.38
14.25,44,49856,44144.0,44144.0,45801.84
13.75,20,4348,4373.65,4519.4,4460.43
24.25,47,5761,5764.15,5761.0,5764.14
11.58,39,3090,3469.93,3786.05,3663.04
15.92,14,13170,13139.03,12731.3,13451.01
16.42,13,11469,11050.24,10693.07,10311.39
14.67,39,3862,3862.0,3890.34,3862.63
25.58,6,11639,9651.08,9868.52,9564.05
15.08,43,57081,57537.96,57515.56,56863.1
11.83,9,13536,10199.92,11019.92,11243.581
32.58,9,18063,13948.783333333333,14305.81,14128.0
16.17,31,62591,68509.98,70851.34,70910.07
6.17,36,3918,4111.7,4134.6,4056.74
18.83,31,43910,43910.0,43910.0,43910.0
2.33,37,24234,25088.62,24489.84,24238.33
21.0,4,15624,11724.96,11544.18,12017.18
19.08,20,5761,5671.53,5776.11,5742.39
10.0,49,9807,9745.08,9776.04,9661.05
10.5,36,6657,5887.37,5872.61,5965.24
17.42,47,6466,4575.92,5180.84,4736.33
2.17,10,22152,26640.76,26481.96,24187.05
6.75,2,12938,15378.87,15902.74,15158.56
6.08,24,4896,4896.0,4892.0,4898.1
23.25,13,12990,13205.25,13206.3,13170.65
26.17,34,51819,58051.79,57926.34,53265.37
18.83,43,60396,60396.0,60396.0,60396.0
9.25,11,15560,15671.6,15794.76,16303.8925
13.17,34,4910,5181.45,4934.32,5175.25
5.42,46,10301,5734.86,5636.35,5447.37
24.58,25,4780,4743.91,4793.95,4711.51
6.92,22,6869,5271.62,4993.77,6605.85
6.25,7,13746,13387.2,13477.66,12642.16
4.92,13,9169,7971.76,8089.68,8139.69
26.25,36,38099,38213.24,38156.12,38212.1
9.33,35,61583,66170.52,65931.96,67246.83
8.17,39,3620,4012.17,3990.44,4051.31
16.17,13,5177,5693.56,5249.75,5521.88
12.75,37,5093,5221.15,5245.56,5165.21
13.0,21,53209,53209.0,53209.0,53209.0
23.83,24,3306,3712.276,3861.52,3744.78
9.58,7,12054,12466.36,12311.87,11719.448
1.25,3,4454,6100.83,4503.26,5610.57
9.75,12,10069,10659.77,11173.2,10846.71
11.42,16,8112,8454.53,8314.75,7986.14
15.5,16,5227,6329.63,6226.21,6084.79
10.92,8,7950,8167.69,8058.84,7973.99
11.83,34,3014,3014.0,3104.93,2988.36
15.08,27,49553,49791.23,49950.05,49556.43
23.92,38,6125,5835.46,5950.67,5936.3
5.42,16,5918,5962.83,6149.34,6074.49
11.17,47,4979,5104.89,5014.18,5003.4
16.67,25,5006,5095.95,5153.74,5081.89
22.08,27,5685,5866.74,5778.41,5740.65
4.83,42,5441,5441.0,5441.0,5441.59
5.17,34,2228,2228.0,2228.0,2232.67
6.17,23,5178,5156.63,5212.02,5423.23
11.33,43,6181,6178.69,6180.77,6165.32
6.58,4,84820,68767.74,71339.92,71396.04
2.25,14,5955,6021.84,6174.13,6013.58
10.08,7,5103,6983.84,6715.53,6559.16
8.0,44,3015,3015.0,3059.03,3031.76
1.75,7,20684,24476.2,24462.6,24809.63
13.58,28,6734,6796.87,6785.35,6690.39
9.25,3,76834,71457.09,71375.03,72809.17
1.83,15,5103,5219.38,5467.03,5293.66
14.08,39,4879,4718.57,4657.42,4452.7
14.75,31,47585,51885.8,51169.0,52717.16
14.33,24,3994,6501.5,5526.19,5235.48
16.33,28,57453,58100.02,57886.89,57474.35
5.08,1,13421,13432.1,13132.78,13494.17
14.08,43,67004,72411.36,71842.4,71560.18
6.17,9,7353,8150.1,8546.38,8142.383333333332
6.25,13,12318,12507.3,13174.5,11950.15
17.17,26,57920,58204.48,58859.68,58088.18
17.92,10,11448,13324.37,12463.25,12846.05
8.42,42,1694,1761.96,1830.67,1635.9
15.42,39,5309,4989.44,4923.77,4994.1
12.08,45,37016,44560.46,49142.51,44401.89
3.5,32,22152,22152.0,22152.0,22152.0
31.08,44,17222,14947.35,14947.35,14920.99
26.58,15,4839,5930.49,6512.64,6314.14
24.83,29,44144,44144.0,44144.0,44201.12
11.33,29,9719,12596.450000000003,12561.760000000002,12096.45
24.0,9,56590,56590.0,56768.77,56580.37
2.92,30,4500,4511.81,4522.95,4500.01
6.42,36,4827,4823.25,4827.0,4827.0
12.5,17,8004,10001.215,8893.65,9205.31
10.08,36,51457,51457.0,51457.0,51457.0
14.58,26,6287,6287.0,6287.0,6285.51
16.75,38,3496,3565.15,3552.7,3497.06
12.0,8,54777,56673.16,57933.29,56347.67
7.58,15,11129,10981.64,11393.53,11009.43
13.75,10,15204,14595.03,14966.6,14667.54
2.33,34,2456,2495.0,2502.4,2462.27
20.42,23,6090,6130.89,6005.2,6328.18
6.42,20,39859,39859.0,39859.0,39859.0
1.5,27,1776,1776.0,1773.5,1775.17
10.75,40,2359,2720.17,2690.15,2690.92
12.75,33,41101,41101.0,41101.0,41101.0
4.25,23,3201,3233.25,3189.79,3084.61
10.0,19,6262,6292.83,6350.2,6255.61
13.92,18,8111,8123.6,8089.64,8093.67
10.08,6,17433,15855.44,15531.22,15678.46
13.0,23,6583,7098.79,7000.47,6925.69
9.25,11,7551,8890.16,8806.47,9293.7
2.58,42,4499,4499.0,4499.0,4540.04
1.75,41,2074,2074.0,2074.0,2074.0
12.42,38,5704,5222.33,5367.25,5335.19
12.42,19,6633,6678.55,6724.07,6606.86
9.75,14,9945,10011.76,10038.56,10059.86
1.83,25,2738,2780.6,2797.2,2792.91
5.17,41,3236,3520.54,3415.19,3308.52
8.17,28,12546,12149.54,12253.9,12530.93
28.5,38,5007,5232.07,5242.34,5250.37
27.92,31,48851,48851.0,48851.0,48851.0
13.67,45,5232,6898.92,5837.14,5993.48
14.33,33,7332,7270.8,7351.79,7302.24
13.17,6,56476,56476.0,56476.0,56404.9
14.92,25,6450,6471.5,6477.8,6483.5
2.5,15,7119,6811.26,6671.41,6512.09
15.25,11,13014,13014.2,12866.74,12635.7
15.0,36,7072,7072.0,7059.26,6940.77
6.58,49,1694,1889.89,1961.8,2051.8
8.75,43,4979,4979.0,4979.0,4987.08
7.83,31,5209,5156.9,4849.89,5248.0
15.42,5,84896,76809.315,75712.73,71765.11
15.25,12,53164,53164.0,53164.45,53164.0
12.5,19,3971,3991.78,3979.86,4184.84
16.92,34,45693,45772.41,45693.0,45693.0
7.75,15,5399,6263.43,7282.41,6239.17
16.5,27,4337,4490.6,4439.95,4337.23
10.67,4,16844,23150.67,22498.91,23719.97
9.5,11,7877,7885.93,7889.11,7853.85
5.08,8,10744,9796.87,9530.63,9582.01
24.25,22,5406,5179.74,5021.57,5041.44
6.92,28,4228,4604.26,4579.81,4651.67
4.17,17,7813,6398.19,6445.44,6808.22
26.58,36,3571,3527.0,3529.0,3539.74
8.83,32,3916,4178.91,4107.91,3985.59
14.75,12,6488,6549.26,6469.66,6463.8
2.75,32,3381,3979.32,3929.62,3942.83
10.08,49,7250,7142.23,7110.87,7084.35
10.25,42,4111,4111.0,4117.85,4183.76
4.5,40,37405,38329.0,38329.0,38540.66
2.83,39,27792,38194.56,37226.88,37188.1
16.83,44,56991,59459.31,61358.41,61168.1
9.25,36,6395,6395.0,6463.98,6401.94
27.58,20,4559,4659.28,5067.89,4829.27
25.75,39,64173,64339.88,64458.6,64667.84
14.17,18,6450,6493.25,6488.05,6495.29
25.25,49,59254,59504.3,59587.75,59288.94666666666
21.83,19,6672,6055.02,6115.78,6088.13
6.67,28,5828,6379.11,6402.17,6360.38
6.92,8,7466,7730.24,8618.2,7871.09
9.67,30,8437,7960.3,7967.2,7864.25
13.42,46,4111,4113.6,4116.2,4111.0
10.0,35,5606,5633.22,5589.44,5593.49
9.25,35,7976,7794.96,7940.39,7901.76
12.75,28,63579,53616.6,53469.1,54521.13
5.83,5,9272,10309.01,9890.01,9852.27
18.08,12,48079,48658.13,48740.44,48076.91
13.5,34,6741,6839.88,6563.62,6650.21
11.33,28,6568,6591.75,6598.16,6579.09
19.92,43,41314,41314.0,41314.0,41352.75
5.67,37,5795,4741.87,4746.46,4890.42
16.58,4,64113,72403.82,73572.07,70856.46
8.83,30,8118,9119.79,8281.91,11187.06
9.5,21,58125,58404.67,58584.66,58305.15
16.08,9,18174,15494.661,15606.831,15662.8
32.08,12,10075,11902.53,11568.67,11556.754666666668
1.75,25,2124,2124.0,2124.0,2127.94
29.83,42,54481,54481.0,54481.0,54481.0
2.25,40,2339,2911.2,3041.0,3042.23
2.17,41,2456,2456.99,2626.95,2795.33
13.42,36,5322,5322.0,5322.0,5322.0
8.83,31,5937,5970.24,5976.3,5938.98
9.08,28,5399,5327.9,5343.37,5278.97
13.83,19,5622,5580.52,5580.49,5552.65
1.75,27,20684,20684.0,20684.0,20684.0
23.33,32,45257,45257.0,45257.0,45257.0
16.5,39,4503,5374.06,4745.56,4668.64
4.42,45,4209,4427.28,5896.62,5694.24
25.08,45,5496,5496.0,5497.64,5510.08
7.5,16,4453,6593.92,5731.02,5471.38
28.25,43,10090,10188.57,10059.7,9985.85
7.08,23,3987,3937.68,3907.96,3868.3
14.17,43,60365,60342.6,60275.4,60670.0
2.25,25,2700,2700.0,2700.0,2747.57
2.25,19,36712,37338.96,37506.0,39232.77
27.08,2,65309,65794.6,67648.74,66161.96733333333
2.25,5,6488,6641.41,6577.15,6618.31
5.17,14,65517,66417.14,65448.8,65457.31
15.42,41,4357,4357.0,4357.0,4374.12
1.92,30,2960,2967.5,2967.5,2983.44
2.5,15,7412,6971.17,6638.19,7124.84
9.67,41,6120,6104.23,6105.52,6097.44
8.08,35,4496,4496.0,4496.0,4496.0
26.75,6,9534,11974.766666666668,11923.95,11643.99
22.33,48,3855,3849.38,3863.95,3910.0
8.17,20,12546,12611.57,12505.16,12938.15
7.33,24,6977,6694.21,6910.63,6456.49
19.42,7,11069,11464.47,11438.45,11404.0
13.08,39,6568,6563.85,6568.0,6568.0
12.92,13,56588,57508.5,57377.0,58665.46
21.5,26,66063,66063.0,66063.0,66128.69
1.08,18,2132,2261.26,2226.3,2418.51
5.83,25,53164,53164.0,53164.0,53164.0
19.33,47,6032,6032.0,6032.0,6031.943333333334
15.75,13,31902,31958.0,32440.11,32367.41
5.58,17,53624,49568.48,49409.44,50020.19
20.58,12,72125,69967.88,71260.36,67864.9
16.83,8,7774,7776.93,7774.0,7778.61
13.83,42,5057,4918.39,4905.4,4926.4
6.33,25,5012,5502.29,5583.52,5457.72
26.17,28,42457,42457.0,42457.0,42457.0
9.42,15,15508,11664.26,11525.31,11539.99
21.08,27,6701,6477.93,6476.75,6496.74
15.17,7,10425,10425.0,10457.13,10425.3
10.42,15,44280,44280.0,44280.0,44337.12
11.67,4,12663,17840.81,18588.92,16837.76
7.5,13,6131,6131.0,6132.82,6021.74
13.17,37,6133,6258.34,6224.66,6236.39
9.17,25,4020,4074.0,4062.75,4130.48
8.25,14,11520,11505.64,11433.96,11486.54
6.17,40,4416,4457.0,4439.04,4397.22
24.83,12,9277,9913.78,9739.6,9476.23
5.58,24,5909,5697.24,5701.03,5643.07
6.67,22,53152,53138.67,53406.31,53372.83
12.75,23,41101,41101.0,41101.0,41101.0
12.5,24,45230,45209.35,45230.0,45230.27
4.92,28,3543,3580.94,3553.52,3457.45
11.17,48,44144,44144.0,44144.0,44144.0
5.17,34,4792,4792.0,4792.0,4792.0
25.33,36,10894,12215.62,12361.78,13626.79
2.17,14,5943,5966.01,6025.95,5987.2
20.08,26,6067,6067.0,6067.0,6067.0
14.58,15,44280,44337.12,44337.12,44278.64
10.25,21,57017,57017.0,57017.0,57048.88
7.58,43,50271,50271.0,50271.0,50271.0
5.67,39,3831,4147.69,3926.28,3969.78
6.5,14,13095,12940.49,12651.71,13048.98
15.67,49,60396,60396.0,60396.0,60201.99
17.17,14,11319,11416.08,11504.33,11615.06
9.5,39,55502,55502.0,55502.0,55502.0
12.17,15,54115,54227.22,54115.0,54430.66
6.5,44,2050,2494.92,2331.43,2794.59
15.42,37,6186,6186.0,6186.0,6219.41
2.42,44,2673,2545.59,2556.68,2568.9
12.42,6,7927,7927.0,7935.49,7920.75
13.83,42,6389,6389.0,6389.0,6399.09
15.08,41,6172,6172.0,6172.0,6172.61
15.42,6,54684,54684.0,54684.0,57226.79
10.83,29,4413,4568.82,4514.61,4464.32
14.25,12,44144,44144.0,44144.0,44144.0
18.17,45,3014,3175.46,3177.55,3190.62
6.33,12,11520,11543.1,11537.85,11567.08
5.08,37,3222,3882.24,4083.69,3854.18
12.5,40,5221,5206.46,5200.21,5216.09
22.42,42,8112,8130.9,8116.2,8112.0
9.83,4,10260,11316.52,12502.58,10968.78
19.08,36,10088,9478.48,9472.18,9443.79
6.92,36,4637,4631.15,4653.22,4703.22
10.17,28,56702,56702.0,56751.16,56872.88
9.5,35,44144,44144.0,44144.0,44144.0
8.92,38,5507,5571.71,5491.5,6457.85
16.08,26,2477,2642.17,2633.33,2772.52
8.67,43,4126,4382.42,4672.97,4209.61
5.58,15,11319,5927.48,3802.66,5107.18
11.83,41,3393,3368.84,3351.58,3337.15
2.5,15,4177,5981.33,5244.06,5781.39
15.08,29,5269,5717.53,5649.39,5564.22
6.33,15,13188,10889.42,10922.52,11162.59
5.08,25,4190,4308.42,4467.39,4130.84
6.33,22,6930,6530.11,6231.99,6109.84
7.0,40,2723,2719.13,2742.86,2849.08
8.17,12,5178,5615.44,5961.48,5641.57
10.5,28,39555,40368.75,40407.5,39930.32
10.75,32,5441,5441.0,5441.0,5441.0
21.0,20,8134,7635.49,7473.73,6992.29
11.58,44,6296,6299.15,6299.15,6296.0
12.75,29,5606,5636.34,5755.06,5582.63
17.0,19,5761,5764.15,5763.71,5760.99
10.0,2,16412,14198.06,14529.69,15387.43
12.58,28,50271,50271.0,50271.0,50271.0
9.25,29,6968,7313.8,7289.74,7185.79
9.58,12,14133,12595.32,12258.7,12268.46
8.92,44,1830,1830.0,1839.62,1868.96
8.75,9,8148,8157.87,8166.76,8677.64
28.42,2,59491,55501.95,56728.06,56590.1
13.92,28,48795,48795.0,48795.0,48796.53
8.25,13,14197,13367.1,13355.25,13356.67
2.33,37,2359,2392.58,2426.03,2385.58
7.25,40,3980,5041.91,5338.56,5322.66
8.33,22,5037,7012.54,6224.83,6600.25
12.0,29,49613,49613.0,49613.0,49613.0
2.83,45,27792,29160.96,29036.64,27792.0
6.83,7,11497,11552.4,11588.31,11395.42
2.17,7,24234,24234.0,24234.0,24274.3
6.33,48,3397,3361.32,3405.57,3356.91
6.08,29,6489,6307.78,6378.61,6422.62
10.92,6,77131,65898.91,64540.49,62595.72
10.25,19,4111,4153.83,4184.1,4306.09
14.42,38,7978,7978.0,7978.0,8138.76
1.33,29,1776,1830.61,1838.36,1813.71
25.75,39,4348,4416.21,4701.62,4459.03
6.33,32,5612,5568.84,5506.77,5543.59
7.58,23,53071,61234.92,59188.24,63690.14833333333
17.33,31,76605,70528.81,72541.48,70568.26
17.0,4,11006,11192.78,11239.24,11148.02
25.25,49,32420,33122.64,34001.4,32267.07
27.17,43,6337,6264.86,6279.62,6460.28
11.33,48,5102,5135.42,5137.02,5163.15
10.42,35,58315,60219.28,60343.5,59141.7
21.83,34,72125,70161.64,70306.12,71250.92
15.67,23,6734,6414.83,6480.55,6529.3
7.25,8,6488,6724.99,7084.98,6447.91
7.33,24,53164,53164.0,53164.0,53164.0
24.08,37,3551,3999.3,4201.11,4074.2
25.33,44,3357,3363.3,3357.0,3490.53
7.33,17,17966,11394.93,11845.72,10967.18
13.08,34,67004,71831.2,70207.2,72057.01
20.42,12,61212,61120.52,61212.0,60761.69
2.58,30,4491,4490.45,4486.8,4472.9
10.5,12,7950,7605.39,7660.48,7660.07
24.5,43,7301,7184.6759999999995,7345.0,7037.32
12.58,14,13524,14457.55,14515.62,14097.82
23.17,23,6191,6391.93,6423.66,6437.3
10.25,39,52586,52941.57,52586.0,54242.16
6.0,19,6489,6386.44,6312.11,6453.63
7.0,9,70714,66605.17,61881.86,58025.66
14.92,47,54608,54608.0,54097.72,53785.41
15.75,32,3720,3745.71,3858.93,4074.0
14.42,15,10600,10542.96,11013.0,10638.31
11.5,33,3862,3862.0,3850.36,3845.67
7.0,31,63277,59003.25,58148.5,57287.57
11.67,24,4452,8888.0,6514.47,8064.12
2.5,45,3393,3393.0,3393.0,3393.0
19.0,13,51697,53988.52,53525.96,55905.56
7.92,34,6498,4263.46,4248.27,4142.02
2.17,42,3108,2762.43,2747.66,2876.54
2.75,30,2744,2532.81,2416.98,2374.24
13.42,39,6292,6329.31,6313.0,6266.53
8.75,3,62748,62381.85,62311.2,61996.16
20.17,45,46097,46097.0,46097.0,46132.16
15.67,10,13419,13834.71,12782.57,13957.7
2.75,12,7352,7352.0,7352.02,7351.3
10.58,42,5772,5772.0,5772.0,5804.28
13.92,1,76997,74830.92,74954.35,76570.11
6.67,23,3194,3204.36,3199.26,3326.79
6.25,28,71044,58227.49,56922.55,56563.6
5.83,23,5178,4428.24,4459.6,4178.58
7.33,7,11529,12622.85,12473.34,12833.08
2.33,41,34460,34503.63,34460.0,34857.84
7.83,45,50271,50271.0,50244.86,50264.42
21.25,21,6067,6067.0,6067.0,6065.7
21.0,22,73369,73369.0,73369.0,73392.52
2.83,21,4500,4500.0,4502.22,4500.0
13.58,44,56702,58846.47,56965.0,56571.41
2.67,10,6488,7186.12,7236.93,7391.37
10.42,10,10523,11121.2,10329.97,10165.53
21.92,45,6450,6450.0,6450.0,6444.99
22.67,6,7488,9348.26,8660.97,7651.63
14.0,24,64173,64479.88,64334.28,65199.76
7.75,25,53152,55552.33,54855.02,53593.42
6.42,24,5293,6479.19,6064.34,5872.93
25.67,34,11803,9819.15,9240.55,10627.05
11.25,47,2723,2730.44,2773.43,2754.8
2.75,38,32859,32999.58,32859.0,32859.0
6.5,13,65529,68547.4,69606.24,67233.7
6.25,17,4048,6126.16,4426.75,4339.8
19.08,38,58125,58125.0,58125.0,58203.19
2.17,44,2700,2700.0,2700.0,2700.0
3.5,35,2632,2488.63,2442.28,2180.02
5.83,47,3911,3148.55,3124.17,3162.09
10.75,49,4387,4336.74,4428.55,4410.92
9.58,13,10269,10283.15,10237.42,11140.98
7.42,46,4977,4993.22,4980.91,4913.91
12.67,2,44699,48476.02,43853.02,46921.52
12.5,48,5314,5143.79,5068.76,5009.51
7.42,46,3818,4475.44,4471.06,4407.29
11.42,46,4152,4189.84,4320.18,4260.71
2.5,31,24122,24122.0,24122.0,24122.0
6.33,3,21899,14647.26,14006.74,14285.915
3.92,3,7136,11234.71,11355.16,11696.59
15.75,4,10680,10760.33,10761.9,10697.9
2.33,34,3999,4014.77,4063.95,4090.91
6.33,21,4027,4211.96,4686.74,4672.5
26.67,7,12813,12970.48,14396.265833333333,13936.66
11.75,9,17283,17831.55,17834.12,17927.36
18.58,24,7235,9600.23,8757.36,9178.35
19.25,21,5715,5907.3,5914.59,5820.51
11.58,46,4165,4344.12,4164.71,4237.63
4.92,12,6548,6794.82,7142.55,6577.61
8.83,39,57057,56892.36,56959.56,57303.18
18.83,46,57405,55377.56,56326.64,55028.77
6.67,45,70431,70517.46,70834.2,69918.89
12.33,19,5949,5970.0,5965.8,5954.86
10.92,45,2203,2203.0,2208.2,2202.98
23.83,3,67869,73792.23,67160.44,71015.77
8.0,29,2336,2623.63,2436.76,2341.37
7.67,4,27976,28225.06,28473.01,27808.65
24.25,33,5761,5761.0,5761.0,5760.99
5.83,17,8701,7122.16,9134.18,7027.38
14.67,12,58125,58743.24,58467.72,58772.86
1.25,42,1544,1543.98,1543.97,1544.0
27.17,42,42457,42457.0,42457.0,42483.87
7.08,20,5206,5206.0,5209.15,5210.59
7.75,20,5399,5296.59,5305.61,5849.72
4.75,17,3828,5780.86,5595.29,5313.0
14.75,21,45883,45883.0,45883.0,45883.0
20.08,1,20643,19635.82,19701.56,17867.52
9.5,27,5177,5191.17,5184.77,5165.97
20.0,49,7176,6804.235,6764.0075,6857.68
24.42,42,58394,53932.82,53552.55,55160.12
20.33,5,13524,14098.5,14049.26,13919.07
6.67,34,4007,4076.3,3858.29,3739.3
10.58,28,3423,3423.0,3428.7,3534.0
10.75,42,2301,2916.45,2868.71,2695.85
13.5,47,5253,6020.98,5578.54,5231.03
1.08,26,1924,1924.0,1942.18,1935.95
11.17,23,7466,6615.09,6502.14,6672.11
12.08,26,53937,53802.6,53869.8,53655.9
22.83,28,55377,55377.0,55377.0,55377.0
14.92,27,5018,5018.0,5018.0,5006.34
24.0,17,49613,49643.08,49613.0,49738.44
16.83,31,5949,5953.7,5949.0,5967.9
19.25,2,78495,73568.02,74471.29,75699.15
2.92,16,31982,31982.0,31976.54,32069.36
7.17,46,5949,6001.5,6007.8,6007.23
2.17,42,4000,4012.58,4012.53,4017.5
31.58,23,8336,8101.4980000000005,8062.55,8608.49
9.83,47,69885,66004.2,63205.32,66721.1
2.33,33,2966,2966.0,2968.1,2972.01
24.0,20,51817,51817.0,51817.0,51817.0
23.08,7,44144,44732.0,45488.0,43265.8
16.83,39,44280,44280.0,44280.0,44280.0
10.17,43,5322,5322.0,5322.0,5322.0
15.58,15,5622,5056.26,5141.16,4961.94
10.75,21,67004,69898.08,69736.52,71302.39
22.33,46,3610,3621.79,3621.79,3638.33
6.17,36,69997,66302.12,66445.48,65235.55
12.92,10,85744,82452.55,82142.14,76425.18
11.42,31,6892,6694.5,7757.13,6614.596666666667
23.92,9,8988,9084.6,9100.35,9148.61
5.0,36,5407,5630.1,5684.03,5519.63
14.92,24,53164,53164.0,53164.0,53164.0
22.42,32,7898,3692.99,3960.46,3685.05
15.58,21,5040,5106.94,5157.34,5020.69
23.08,8,9105,11287.2,11269.57,12482.22
6.08,37,57992,62228.96,62763.2,60866.94
21.83,14,45776,46204.52,45776.0,45850.3
12.83,11,13588,13580.69,13674.16,13488.57
9.25,22,2723,2774.34,2815.87,2719.5
2.67,45,4502,4502.0,4502.0,4502.0
2.08,48,3000,3162.34,3265.86,3013.05
16.92,49,54608,50563.55,49795.71,49914.0
2.25,38,2410,2410.0,2410.0,2410.0
15.67,6,13168,14280.9,14004.85,13288.05
20.67,49,56702,57469.27,57030.75,56716.22
1.92,16,23838,23838.0,23838.0,23838.0
12.42,48,6146,6083.51,6487.16,6177.91
9.33,39,58394,55378.2,54303.93,55823.24
2.92,44,2823,2499.33,2473.2,2579.19
7.33,47,3393,3293.93,3176.21,3112.94
2.17,22,3108,2784.4,2774.03,3024.42
13.92,38,5152,5688.15,4796.47,4799.71
16.67,39,56590,56590.0,56590.0,56590.0
14.25,4,50271,51200.92,52496.41,50360.74
13.0,44,5960,6264.65,6267.1,6358.37
16.42,30,5380,5644.89,5609.77,5668.42
8.58,24,5954,5954.0,5949.65,5968.75
12.08,11,9093,9032.1,9036.3,9164.85
2.92,10,7425,7814.76,7704.71,7463.61
6.33,28,5293,5397.42,5293.59,5135.12
5.75,36,4020,4020.0,4020.0,4023.8
14.0,11,16140,14925.33,14686.03,15522.75
10.08,29,4071,4051.68,3995.89,4101.84
8.25,31,3864,3967.23,3956.36,3721.18
10.0,20,4496,4496.0,4496.0,4496.0
14.67,29,37526,37526.0,37526.0,37526.0
26.17,3,10058,10844.16,10751.57,10167.385
2.17,24,3225,2700.0,2700.0,2708.63
22.67,35,6067,6067.0,6067.0,6067.0
22.5,39,57057,57620.03,56909.16,58855.49
10.75,43,4213,2409.68,2413.78,2324.19
14.5,39,4527,4527.72,4527.0,4479.45
7.08,38,7344,7130.71,7081.0,7072.47
24.08,22,61049,61049.0,61116.2,61049.0
11.75,29,6067,6151.68,6213.43,6102.57
6.17,7,73771,62423.88,61820.46,58981.15
23.25,29,5467,5579.37,5542.23,5535.75
14.75,16,9543,5652.98,6932.11,6782.81
12.5,29,2836,2849.98,2869.51,2870.19
12.75,11,5954,6008.14,6421.96,5824.52
6.67,45,5761,5767.3,5741.2,5796.09
3.92,30,2091,2116.97,2328.2,2138.29
27.67,5,13014,12926.02,12959.61,12869.02
9.58,23,4979,6422.36,6824.32,7224.56
7.33,21,55377,55776.84,55807.08,55777.71
6.67,30,4729,5216.7,5321.07,5245.89
25.08,15,64025,65086.69,64510.04,64449.75
13.5,17,5696,7838.3,7500.27,7495.77
13.17,30,4651,3784.64,3883.1,3838.44
27.08,2,12454,13938.85,14543.23,13999.76
9.33,7,13103,12706.42,12674.87,12888.91
6.58,15,8224,10089.81,9714.86,9593.52
5.0,36,5472,5307.85,5556.25,5705.35
10.25,28,9216,8959.666666666666,8959.666666666666,9496.233333333332
24.67,7,14766,15572.32,14736.95,15097.51
1.67,26,2201,2201.0,2201.0,2203.22
9.92,33,45883,45883.0,45883.0,45883.0
15.0,32,62793,55238.6,55000.04,55716.26
25.67,35,5602,5057.95,5061.3,5058.92
7.0,29,7076,7048.9,7022.53,7063.06
5.42,35,5226,5183.54,5260.71,5397.34
12.58,20,50271,50271.0,50271.0,53126.94
26.08,20,4417,4874.74,4928.43,4739.43
2.67,5,32923,35212.25,36223.55,34110.78
2.33,20,2700,2700.0,2704.0,2707.67
7.67,21,5042,5063.29,5105.27,5196.41
9.67,11,5042,5946.41,6030.7,5680.35
6.08,19,5293,5299.53,5440.52,5363.7
